time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1667915995882589700,0.129589599609375,-0.03654071316123009,0.006924406159669161,0.028967296704649925,0.3253718316555023,0.12358417361974716,-0.9374753832817078,0.00041860342025756836,-0.014926329255104065,0.004064738750457764,0.9842446804342561,-0.06278122689440914,0.16529011402015414,0
1667915995892563000,0.13956298828125,-0.03879108652472496,0.0056642815470695496,0.023515161126852036,0.32573723793029785,0.12400546669960022,-0.9372928738594055,-0.005394250154495239,-0.01743808388710022,0.0011966824531555176,0.9841984505503042,-0.06299820177258511,0.165483518030968,-5.551115123125783e-17
1667915995902537000,0.149536865234375,-0.02657383494079113,0.003135344013571739,0.033558472990989685,0.32601845264434814,0.12477057427167892,-0.9370935559272766,-0.01266402006149292,-0.012038655579090118,0.0035303235054016113,0.9841478125134908,-0.06341209208918928,0.16562651114619556,0.0001303269335829471
1667915995912511000,0.159510986328125,0.013059061020612717,0.019367709755897522,0.03367423266172409,0.3261238932609558,0.12499604374170303,-0.9370267987251282,-0.011838644742965698,0.0031320080161094666,-0.0006410479545593262,0.9841308079786666,-0.06355332447550441,0.16567310488161782,0.00028226523844709916
1667915995922484000,0.16948388671875,0.06258959323167801,0.03938296064734459,0.02615027129650116,0.32622671127319336,0.12445000559091568,-0.9370636940002441,-0.004815638065338135,0.012375541031360626,0.0010132789611816406,0.9841400719122615,-0.06329418591974745,0.16571665646787576,0.0003942927299129817
1667915995932458000,0.1794580078125,0.07359031587839127,0.03712788224220276,0.02013256959617138,0.32625019550323486,0.12333807349205017,-0.937202513217926,0.005384296178817749,0.005369797348976135,-0.0037001967430114746,0.9841753740213066,-0.06273610843483961,0.16571942051706298,0.0004483290132053508
1667915995942431000,0.189430908203125,0.04520980641245842,0.02967449277639389,0.023702803999185562,0.3264850378036499,0.1222749575972557,-0.9372600317001343,0.01259574294090271,-0.021231256425380707,-0.004146218299865723,0.9841899499886906,-0.06220704140513276,0.16583205044046506,0.000519002809041047
1667915995952405000,0.199405029296875,-0.010709119960665703,0.014352395199239254,0.031002793461084366,0.32689952850341797,0.12167716771364212,-0.9371933341026306,0.011021584272384644,-0.03552605211734772,-0.004853785037994385,0.9841729436187783,-0.06192736693101487,0.1660371239237089,0.0006543981522908471
1667915995962377700,0.209377685546875,-0.05473010614514351,-0.014161004684865475,0.03510033339262009,0.3269559442996979,0.12135898321866989,-0.9372149109840393,0.006753742694854736,-0.03207981586456299,-0.0017041563987731934,0.984178232547552,-0.061806873176392225,0.16604952898147088,0.0009002542737999719
1667915995972351700,0.219351806640625,-0.07933984696865082,-0.017163585871458054,0.04254031926393509,0.32664012908935547,0.12128537148237228,-0.9373345971107483,0.0046586692333221436,-0.017769768834114075,0.004229128360748291,0.9842082535978579,-0.061817492868513534,0.16586534517007356,0.0011973614175362357
1667915995982324700,0.22932470703125,-0.06253183633089066,-0.02501458302140236,0.05055669695138931,0.3260549008846283,0.1215004250407219,-0.9375104904174805,0.0021005868911743164,-0.00522845983505249,0.011744439601898193,0.9842525691558587,-0.061975623041782016,0.1655409055299557,0.0015069072865678268
1667915995992298800,0.239298828125,-0.025576483458280563,-0.010411706753075123,0.042409420013427734,0.32549503445625305,0.1220402717590332,-0.9376348853111267,-0.003839820623397827,-0.0029301717877388,0.02303832769393921,0.9842837017848662,-0.062285286579582336,0.16523652722524187,0.0017324029363883775
1667915996002272000,0.24927197265625,0.008793475106358528,0.0010247057070955634,0.042540185153484344,0.32536226511001587,0.12255217880010605,-0.9376142024993896,-0.010970205068588257,-0.006081856787204742,0.02349066734313965,0.9842781735349975,-0.0625738160294418,0.16515878458700822,0.0019009076340911202
1667915996012246000,0.25924609375,0.0229396540671587,-0.0016779034631326795,0.039682745933532715,0.3255588710308075,0.12248773872852325,-0.9375543594360352,-0.010693758726119995,-0.006231024861335754,0.007760047912597656,0.9842626410694137,-0.06257265557084571,0.16524974522312286,0.002082051021832343
1667915996022219800,0.2692197265625,0.01705646514892578,-0.004552785772830248,0.045643165707588196,0.3260757327079773,0.12134519964456558,-0.9375233054161072,-0.0006210207939147949,-0.0036236420273780823,-0.0031352639198303223,0.9842541165735992,-0.06203927542711415,0.16549764588690952,0.002355390509072075
1667915996032193000,0.279193115234375,-0.006893874611705542,-0.0016491080168634653,0.04876851662993431,0.3265027105808258,0.11980284750461578,-0.9375730752944946,0.007527410984039307,0.0015655606985092163,0.0008054971694946289,0.9842658341912521,-0.061315214283416034,0.16569221094268402,0.0027101182756888442
1667915996042167000,0.2891669921875,-0.028839120641350746,-0.002254444407299161,0.051377348601818085,0.32683065533638,0.11866838485002518,-0.9376030564308167,0.0014926791191101074,0.00367659330368042,0.00898367166519165,0.9842723800641642,-0.06080131838779255,0.1658362381028084,0.0030805517651268377
1667915996052140000,0.29914013671875,-0.04300101101398468,-0.005118574481457472,0.0479113794863224,0.32704922556877136,0.11832012981176376,-0.9375708699226379,-0.00678253173828125,0.004833541810512543,0.013239264488220215,0.984263140729056,-0.06068077652637088,0.1659288956871647,0.0034098225452368625
1667915996062114000,0.309114013671875,-0.029747260734438896,0.0012711479794234037,0.038897112011909485,0.32724645733833313,0.1184893324971199,-0.9374806880950928,-0.010153591632843018,0.0025433748960494995,0.013240575790405273,0.9842393067967161,-0.060812205850664366,0.1660166454623048,0.0036689006484759146
1667915996072086800,0.319086669921875,-0.015154467895627022,0.002408417407423258,0.03456650674343109,0.3273767828941345,0.11871417611837387,-0.9374067187309265,-0.01452586054801941,0.006117969751358032,0.014600932598114014,0.9842197848982279,-0.06096069276562853,0.16607354681242237,0.003863535917878913
1667915996082060800,0.329060791015625,-0.0035119266249239445,0.011759575456380844,0.03461950272321701,0.32734137773513794,0.11871057748794556,-0.937419593334198,-0.017496436834335327,0.010867051780223846,0.008006691932678223,0.9842224064406968,-0.06098635112467833,0.16604482018289163,0.004028102799395028
1667915996092034800,0.339034912109375,0.0024535544216632843,0.01796705275774002,0.028980810195207596,0.3272181749343872,0.11856968700885773,-0.9374803900718689,-0.016778111457824707,0.007010146975517273,0.0060076117515563965,0.9842371667888686,-0.060937413428224584,0.16597117628060887,0.004169529969143271
1667915996102007800,0.3490078125,-0.0032413494773209095,0.0240385290235281,0.026623114943504333,0.327371209859848,0.11846578866243362,-0.9374400973320007,-0.01307070255279541,0.003497704863548279,0.007661044597625732,0.9842264065854947,-0.0609062761496585,0.16604329200836823,0.0042920801764368965
1667915996111981800,0.35898193359375,-0.007017711643129587,0.01943182572722435,0.028882138431072235,0.32781505584716797,0.11852383613586426,-0.9372776746749878,-0.011378347873687744,0.007727369666099548,0.007300257682800293,0.9841845602409109,-0.060961656224466775,0.16626741439447892,0.004424204141085575
1667915996121954800,0.368954833984375,-0.004487442318350077,0.01697639189660549,0.02385649085044861,0.3281458914279938,0.11865773051977158,-0.937144935131073,-0.011571824550628662,0.009699195623397827,-0.00027877092361450195,0.9841503267818068,-0.06105289332357347,0.16643340318093627,0.0045445161797793565
1667915996131928800,0.3789287109375,-0.004494633059948683,0.018406875431537628,0.022027209401130676,0.32820624113082886,0.1188618466258049,-0.9370979070663452,-0.015233248472213745,0.008610077202320099,-0.008138298988342285,0.9841380721762317,-0.061169837813273245,0.1664610639382829,0.00461755703025124
1667915996141902000,0.388902099609375,-0.007604139391332865,0.014600684866309166,0.019121699035167694,0.3281876742839813,0.11900128424167633,-0.9370867609977722,-0.01706099510192871,0.0050984397530555725,-0.005982756614685059,0.9841348528749346,-0.06125424679126383,0.16644682669678376,0.004696973433454321
1667915996151876000,0.3988759765625,0.004956925753504038,0.025284288451075554,0.03213080018758774,0.3280450403690338,0.11922410130500793,-0.9371083974838257,-0.020214229822158813,0.005791142582893372,-0.004130065441131592,0.9841399596645164,-0.06138145257590387,0.1663674643163582,0.004783917581711039
1667915996161848800,0.408848876953125,0.030439382418990135,0.024886146187782288,0.029333412647247314,0.3278283476829529,0.11936993151903152,-0.9371656179428101,-0.01818174123764038,0.009780451655387878,-0.004881501197814941,0.9841540902376582,-0.061467677826415,0.1662495431037104,0.0048643769034818485
1667915996171822800,0.41882275390625,0.04083476588129997,0.024723127484321594,0.02387291193008423,0.327610045671463,0.11921665817499161,-0.9372614622116089,-0.0130959153175354,0.009735360741615295,-0.005762219429016113,0.9841781814578332,-0.06139627066118592,0.166131766807589,0.004915016053766819
1667915996181795800,0.4287958984375,0.035442665219306946,0.015363447368144989,0.027699343860149384,0.3274898827075958,0.11890796571969986,-0.9373427033424377,-0.008672773838043213,0.0009498149156570435,-0.007679879665374756,0.9841985397282028,-0.06124826483470967,0.16606417763659964,0.0049768143233950846
1667915996191769900,0.438769775390625,0.007987603545188904,0.00902134645730257,0.03645401820540428,0.32736432552337646,0.11886493116617203,-0.937391996383667,-0.0053886473178863525,-0.0046834200620651245,-0.008591890335083008,0.9842103820047494,-0.061244155885130276,0.16599145479430882,0.0050886204289835035
1667915996201744000,0.448743896484375,-0.024204688146710396,-0.0025964276865124702,0.03385477140545845,0.32709795236587524,0.11917506158351898,-0.9374455809593201,-0.007029592990875244,-0.0008736774325370789,-0.004265844821929932,0.9842233671138255,-0.06142224989007829,0.16584482976667086,0.005219827143569611
1667915996211716900,0.458716796875,-0.048455964773893356,-0.009619632735848427,0.02864765003323555,0.32654377818107605,0.11967943608760834,-0.9375745058059692,-0.0075893402099609375,0.006297126412391663,0.0012799501419067383,0.9842551981380073,-0.061702095372584934,0.16554633272428637,0.0053815209275712705
1667915996221691000,0.46869091796875,-0.048866089433431625,-0.014287088997662067,0.030422646552324295,0.3259696960449219,0.12018535286188126,-0.9377095699310303,-0.010890990495681763,0.016960643231868744,0.0073049068450927734,0.9842885521322999,-0.06198281598049198,0.16523724960082709,0.005545361625899081
1667915996231663900,0.478663818359375,-0.03319951146841049,-0.007502686232328415,0.02406257390975952,0.32529115676879883,0.1206691786646843,-0.9378830194473267,-0.011601030826568604,0.017102420330047607,0.013124167919158936,0.9843319140086996,-0.06224543346611875,0.16487566070189835,0.005674443813832086
1667915996241638000,0.488637939453125,-0.02188321016728878,-0.005159903317689896,0.017465390264987946,0.3247295022010803,0.12115976959466934,-0.9380144476890564,-0.01506766676902771,0.010737195611000061,0.01774156093597412,0.9843648585097683,-0.06250454040158156,0.164578150537956,0.005756467959962208
1667915996251611000,0.49861083984375,-0.019278373569250107,-0.0003321415570098907,0.014559016562998295,0.32437607645988464,0.12155592441558838,-0.9380854368209839,-0.01762866973876953,0.008006453514099121,0.018010973930358887,0.9843824983379631,-0.06271507736229462,0.16439005248186597,0.005825537966632044
1667915996261585000,0.5085849609375,-0.007900549098849297,0.014732561074197292,0.018818743526935577,0.32424503564834595,0.12157004326581955,-0.9381289482116699,-0.013270944356918335,0.014584124088287354,0.011889934539794922,0.9843929600587453,-0.06273787183565162,0.16431522690600112,0.0059257986379359084
1667915996271558000,0.518557861328125,0.011849720031023026,0.021606313064694405,0.0174721609801054,0.32431426644325256,0.1212424784898758,-0.9381474256515503,-0.008564203977584839,0.028080016374588013,0.011404871940612793,0.984397003496982,-0.06258869463023946,0.1643440194064671,0.006029333133277581
1667915996281532000,0.528531982421875,0.03259068354964256,0.03188185766339302,0.01210988499224186,0.32443681359291077,0.12086979299783707,-0.938153088092804,-0.009998977184295654,0.033732250332832336,0.002804577350616455,0.9843981615533974,-0.06240855112453797,0.16440382232655257,0.0060823795169901995
1667915996291506000,0.538505859375,0.03959612920880318,0.03793608397245407,0.00408498290926218,0.3246521055698395,0.12066146731376648,-0.9381054639816284,-0.008657872676849365,0.026646874845027924,-0.004078984260559082,0.9843861919623829,-0.06230092681368859,0.16451707023662693,0.006062819953038812
1667915996301479000,0.54847900390625,0.02998984046280384,0.04851682111620903,0.007483175955712795,0.32485121488571167,0.120878204703331,-0.9380086064338684,-0.00275343656539917,0.016557708382606506,-0.004114806652069092,0.9843618968671558,-0.06240238100609803,0.1646257473054119,0.005997994858239097
1667915996311453000,0.558452880859375,0.0016463503707200289,0.04000525921583176,0.0019002584740519524,0.3250441253185272,0.12133772671222687,-0.9378824234008789,-0.002381831407546997,0.011886738240718842,0.0020456910133361816,0.9843301955583401,-0.06262840199338751,0.16473149338759352,0.00593792835483925
1667915996321426000,0.568426025390625,-0.009061155840754509,0.04450094327330589,0.004075794480741024,0.3251219093799591,0.12178949266672134,-0.9377968907356262,-0.003466695547103882,0.009771794080734253,0.00868922472000122,0.9843087370940555,-0.06285306508160153,0.16477570546052334,0.005899392647019885
1667915996331400000,0.57839990234375,-0.006054712925106287,0.04717151075601578,0.003545713610947132,0.32516342401504517,0.12218867242336273,-0.937730610370636,-0.0014329850673675537,0.009494662284851074,0.015947163105010986,0.9842921809905065,-0.06305157491178284,0.1648004617675235,0.005866695844178649
1667915996341373000,0.588373046875,0.005326572805643082,0.04376426339149475,-0.011004466563463211,0.32526564598083496,0.12271375954151154,-0.9376266002655029,-0.0012300312519073486,0.007993005216121674,0.01462244987487793,0.9842661527103136,-0.0633057690491367,0.16486082985952547,0.005779694734505125
1667915996351347000,0.598346923828125,0.01374349370598793,0.042679257690906525,-0.02071768045425415,0.32543569803237915,0.12358039617538452,-0.9374537467956543,0.002567201852798462,0.008057162165641785,0.013350963592529297,0.9842234570188667,-0.06371738806445817,0.16496431173686027,0.005588786585758787
1667915996361319700,0.608319580078125,0.032659661024808884,0.040646735578775406,-0.017626017332077026,0.32545462250709534,0.12443337589502335,-0.9373342990875244,0.007751524448394775,0.007402554154396057,0.001207590103149414,0.9841942707759944,-0.06411536495692925,0.16499109686780553,0.005365659142656742
1667915996371293700,0.618293701171875,0.04075353965163231,0.03897731378674507,-0.014648047275841236,0.3254752457141876,0.12482939660549164,-0.9372745156288147,0.01081317663192749,0.013705134391784668,-0.008846700191497803,0.9841801072424092,-0.06428709392243898,0.16501489956011195,0.00518364826222345
1667915996381267700,0.628267822265625,0.02769366279244423,0.03277294710278511,-0.011204846203327179,0.3256307542324066,0.12491338700056076,-0.9372093081474304,0.011161208152770996,0.011027172207832336,-0.01400834321975708,0.9841642317050517,-0.06430988217835043,0.1651047805097289,0.005056145502330911
1667915996391241000,0.638240966796875,0.0030314605683088303,0.03152690455317497,-0.0028726812452077866,0.3258281946182251,0.12504342198371887,-0.9371232986450195,0.007377922534942627,0.0030235648155212402,-0.008387506008148193,0.9841427606547158,-0.06436329134697148,0.16521411659994764,0.004969021803515994
1667915996401214700,0.648214599609375,-0.03561020642518997,0.024485507979989052,-0.005469529889523983,0.32603374123573303,0.12543542683124542,-0.9369994401931763,-0.00010603666305541992,-0.004921510815620422,0.00027763843536376953,0.9841114871741532,-0.06455940656691869,0.1653250162847184,0.004935378484026254
1667915996411188000,0.65818798828125,-0.06363838165998459,0.023342212662100792,-0.008550007827579975,0.32630422711372375,0.12619756162166595,-0.9368029236793518,-0.0027568936347961426,-0.004264578223228455,0.0038042664527893066,0.9840617547102938,-0.06494611124352477,0.1654706457403614,0.004908452756508752
1667915996421162000,0.668161865234375,-0.055851563811302185,0.03200920298695564,-0.01278896164149046,0.32660624384880066,0.12700775265693665,-0.9365881681442261,-0.007422894239425659,0.0067965686321258545,0.0021399259567260742,0.9840072788727081,-0.06535743453116627,0.16563308683336075,0.004880163688976424
1667915996431135000,0.678135009765625,-0.015609867870807648,0.03253098204731941,-0.020250428467988968,0.32704585790634155,0.12758593261241913,-0.9363561868667603,-0.00593993067741394,0.01667065918445587,-0.0052790045738220215,0.9839487161013512,-0.06564564990031446,0.1658691325728413,0.004816969067442611
1667915996441109000,0.68810888671875,0.029170919209718704,0.04491627961397171,-0.0238715298473835,0.3275584578514099,0.12771807610988617,-0.9361589550971985,-0.0025005042552948,0.01432599127292633,-0.008253276348114014,0.9838992353159975,-0.06569573021362964,0.1661463035343538,0.004688292365829849
1667915996451082000,0.69808203125,0.06206895038485527,0.05223609507083893,-0.014493628405034542,0.32813194394111633,0.12762069702148438,-0.9359713792800903,0.005257308483123779,0.001438140869140625,-0.001635432243347168,0.9838523737027098,-0.06562204104904752,0.16645738891643316,0.004518008152413877
1667915996461056000,0.708055908203125,0.05227250978350639,0.05109226703643799,-0.015468079596757889,0.32868069410324097,0.1273086816072464,-0.9358212947845459,0.0062649548053741455,-0.004872158169746399,-0.0026094913482666016,0.9838148387900371,-0.06544147790871868,0.16675360213060494,0.00436545321696219
1667915996471030000,0.718030029296875,0.019433336332440376,0.04173731431365013,-0.006318967789411545,0.329141229391098,0.1270015835762024,-0.9357011914253235,0.00899350643157959,-0.005541637539863586,0.00026106834411621094,0.9837848236165397,-0.06527036605211428,0.16700059393054273,0.004258697687581803
1667915996481002800,0.728002685546875,-0.013476410880684853,0.035561442375183105,-0.0053059011697769165,0.3294171988964081,0.12678010761737823,-0.9356340765953064,0.007573127746582031,-0.009623125195503235,0.0046343207359313965,0.9837679278531674,-0.06515412813842071,0.1671463435713371,0.0042267631032304465
1667915996490976800,0.737976806640625,-0.04379782825708389,0.027487022802233696,-0.008992004208266735,0.32957565784454346,0.12693768739700317,-0.9355568885803223,0.0018757283687591553,-0.018798649311065674,0.008326053619384766,0.9837484365323218,-0.06523240629657524,0.1672312037849863,0.00420636397228763
1667915996500949800,0.74794970703125,-0.053387340158224106,0.026532279327511787,-0.010157137177884579,0.32952019572257996,0.1276623159646988,-0.9354778528213501,0.00013062357902526855,-0.016120582818984985,0.005668282508850098,0.9837284542830717,-0.06559338115938987,0.1672082278027107,0.004156022385689961
1667915996510923800,0.757923828125,-0.03613298386335373,0.03959648311138153,-0.016329899430274963,0.3295046389102936,0.12861692905426025,-0.9353525638580322,0.003075927495956421,0.001342177391052246,-0.0021626949310302734,0.9836970173052535,-0.0660666544978605,0.1672092078914253,0.004073397536960566
1667915996520897000,0.76789697265625,0.010516807436943054,0.045276738703250885,-0.01932808756828308,0.3296528160572052,0.1291637122631073,-0.9352249503135681,0.007703721523284912,0.021028518676757812,-0.0017104148864746094,0.9836650494347288,-0.06632545908020766,0.16729747351721,0.003946130050782426
1667915996530871000,0.77787109375,0.04779094457626343,0.05055772140622139,-0.023286521434783936,0.33013036847114563,0.12893621623516083,-0.9350879192352295,0.01291772723197937,0.027023866772651672,-0.006913423538208008,0.9836308424939616,-0.06618832195801985,0.16755640612741193,0.003800311177923621
1667915996540842800,0.7878427734375,0.04954197257757187,0.04640079289674759,-0.0233730748295784,0.330660343170166,0.12833301723003387,-0.9349836111068726,0.016507595777511597,0.01682382822036743,-0.0030199289321899414,0.9836049696538353,-0.06585641874489742,0.16784253746197406,0.003635497447132041
1667915996550816800,0.797816650390625,0.017504408955574036,0.04008319228887558,-0.021205637603998184,0.3312288522720337,0.12785978615283966,-0.9348472356796265,0.012521147727966309,-0.0038363486528396606,0.007357001304626465,0.9835707212383179,-0.06559628692519764,0.16814730718050644,0.003501047102420163
1667915996560790800,0.807790771484375,-0.012686517089605331,0.03268226981163025,-0.02496788650751114,0.3317306935787201,0.1275959610939026,-0.9347053170204163,0.003413289785385132,-0.018266752362251282,0.01374584436416626,0.9835349244693966,-0.06544966852411196,0.16841522851756127,0.0034085835722651447
1667915996570763500,0.817763427734375,-0.02897734008729458,0.03227756544947624,-0.028731685131788254,0.33208510279655457,0.12729528546333313,-0.9346204400062561,-0.003593921661376953,-0.023215100169181824,0.017201006412506104,0.9835136136632213,-0.06528765803912252,0.1686039538707351,0.003343065456349381
1667915996580737500,0.827737548828125,-0.020875204354524612,0.02997526340186596,-0.037115052342414856,0.3323255777359009,0.12716379761695862,-0.9345529079437256,-0.003910720348358154,-0.012982293963432312,0.015088796615600586,0.9834968402609714,-0.06520403116456569,0.16873645996021375,0.0032361747144798447
1667915996590710500,0.83771044921875,0.02053242363035679,0.04307142645120621,-0.042386244982481,0.33258992433547974,0.12737682461738586,-0.9344298243522644,0.004110485315322876,-0.0037348568439483643,0.005230605602264404,0.9834662382965449,-0.06527963966237765,0.16888947784310235,0.003031014088097639
1667915996600684500,0.8476845703125,0.06259012967348099,0.040408264845609665,-0.04885479807853699,0.33297502994537354,0.1278184950351715,-0.9342323541641235,0.006365180015563965,0.005405992269515991,-0.010408759117126465,0.9834169851740816,-0.06545161810938956,0.16911508480948131,0.0027022363316349107
1667915996610657800,0.85765771484375,0.08424349129199982,0.04643366485834122,-0.04677664488554001,0.3334667384624481,0.12810258567333221,-0.9340180158615112,0.004194974899291992,0.0028178393840789795,-0.02092278003692627,0.9833634120895346,-0.06553407082206392,0.16939975547396383,0.002317110774176845
1667915996620631800,0.8676318359375,0.07097481936216354,0.04344400018453598,-0.032923415303230286,0.33413389325141907,0.12798796594142914,-0.9337952733039856,0.004763782024383545,-0.008801579475402832,-0.019085586071014404,0.9833075335627484,-0.0654265423157247,0.16976962513019164,0.0020052507346919324
1667915996630604800,0.877604736328125,0.03741367161273956,0.04016681760549545,-0.03142525255680084,0.33482781052589417,0.12747465074062347,-0.9336169362068176,0.00735047459602356,-0.021365046501159668,-0.010902106761932373,0.9832625723525923,-0.06513447999300462,0.17014417228655587,0.0018041973239953935
1667915996640578800,0.887578857421875,0.001896953908726573,0.03642906993627548,-0.031868670135736465,0.33529266715049744,0.126898854970932,-0.9335285425186157,0.0007363557815551758,-0.0271979421377182,-0.004093587398529053,0.9832402889570575,-0.06482025344932821,0.17039387734555594,0.0016694017196612898
1667915996650552800,0.897552734375,-0.016730792820453644,0.030351469293236732,-0.02827739715576172,0.3355429172515869,0.12644894421100616,-0.9334996342658997,-0.0022146999835968018,-0.021178558468818665,0.003873169422149658,0.9832330909508582,-0.06457553545885769,0.17052909740674768,0.0015735319294927774
1667915996660525800,0.90752587890625,-0.01840219274163246,0.028423340991139412,-0.033301983028650284,0.3357335925102234,0.1264096051454544,-0.9334364533424377,0.00044798851013183594,-0.0132046639919281,-0.003560006618499756,0.9832172338528113,-0.06453776122329449,0.1706360478303379,0.001464145665745098
1667915996670499600,0.91749951171875,-0.0023366734385490417,0.020984798669815063,-0.017685117200016975,0.3359791040420532,0.12651929259300232,-0.9333332180976868,0.0034984052181243896,-0.0017176717519760132,-0.004807651042938232,0.9831911720086971,-0.06457453560891274,0.17077328690498544,0.001343686390538057
1667915996680472600,0.92747265625,0.019194185733795166,0.02813192456960678,-0.015139134600758553,0.33618828654289246,0.12662990391254425,-0.933242917060852,0.006783515214920044,0.0013760775327682495,0.0027009248733520508,0.9831683357493113,-0.0646125924497641,0.17089107945950868,0.0012294607673395963
1667915996690446600,0.937446533203125,0.03605785593390465,0.027381327003240585,-0.02069007232785225,0.3362668752670288,0.126470685005188,-0.9332361817359924,0.0030122697353363037,-0.0002804994583129883,0.012154638767242432,0.9831668442990171,-0.06450878844286971,0.17094012691332372,0.0010972093255186555
1667915996700419600,0.947419677734375,0.03885151073336601,0.032980091869831085,-0.01967700570821762,0.33642056584358215,0.1258908361196518,-0.9332591891288757,0.000874936580657959,-0.0015469640493392944,0.012376010417938232,0.9831728791806689,-0.06419206494236165,0.17102566994468993,0.0009734017160276109
1667915996710393600,0.9573935546875,0.03246951103210449,0.03344138711690903,-0.025102797895669937,0.33673691749572754,0.12495428323745728,-0.9332709908485413,0.00031444430351257324,0.005325242877006531,0.007550716400146484,0.9831759202860177,-0.06370131858655917,0.17119187807493721,0.0008905779080649601
1667915996720367600,0.96736767578125,0.010288840159773827,0.03189142793416977,-0.03593334183096886,0.336967408657074,0.12407489120960236,-0.9333050847053528,-0.005866944789886475,-0.0005550011992454529,0.0005810856819152832,0.9831846918884881,-0.06323505930082779,0.17131484024228869,0.0007839120909213793
1667915996730340600,0.977340576171875,-0.019249610602855682,0.030232541263103485,-0.03393898904323578,0.3371811509132385,0.12365516275167465,-0.9332836270332336,-0.011818021535873413,-0.009687282145023346,-0.0009967684745788574,0.9831792592699531,-0.06299922845714975,0.17143306525958854,0.0006530366070005011
1667915996740314600,0.987314697265625,-0.028654297813773155,0.026385871693491936,-0.021026916801929474,0.3373677730560303,0.12363731116056442,-0.9332185387611389,-0.01607874035835266,-0.013087384402751923,0.0036683082580566406,0.9831626957924122,-0.06297617324883453,0.17153642560182494,0.0005664684779443374
1667915996750288000,0.997287841796875,-0.017115352675318718,0.031120989471673965,-0.010610340163111687,0.3376391530036926,0.1239176094532013,-0.933083176612854,-0.013588249683380127,-0.004883795976638794,0.010948777198791504,0.983128330226865,-0.06310970320020494,0.17168451377649574,0.0005016909413082526
1667915996760262000,1.007261962890625,0.021275179460644722,0.04578835144639015,-0.008790602907538414,0.3381789028644562,0.12405088543891907,-0.9328700304031372,-0.011915475130081177,0.004992693662643433,0.011345922946929932,0.9830742506132448,-0.0631692151894911,0.171972816672587,0.00043370761418609627
1667915996770234600,1.017234619140625,0.03576916828751564,0.05350307747721672,-0.010093442164361477,0.3387492001056671,0.12392289936542511,-0.932680070400238,-0.010624229907989502,0.008584409952163696,0.011735856533050537,0.9830260050425501,-0.06309114278763274,0.17227730692902202,0.00034121061973496625
1667915996780208600,1.027208740234375,0.03839637711644173,0.05505570024251938,-0.008091811090707779,0.3393094539642334,0.12365860491991043,-0.9325115084648132,-0.006255894899368286,0.0014481991529464722,0.009858250617980957,0.9829831506967759,-0.06294242966372414,0.17257609748571928,0.0002436443957143375
1667915996790181600,1.037181640625,0.024897078052163124,0.06252291798591614,-0.0094367740675807,0.33984678983688354,0.12362182885408401,-0.9323206543922424,-0.005465716123580933,0.00011168420314788818,0.006646215915679932,0.9829346603859965,-0.06290787315256768,0.17286486651131486,0.0001354423795999482
